timestamp,mouseXdelta,mouseYdelta
818.050000,-7.441305,0.473119
818.066667,-9.456187,-4.595183
818.083333,-12.458875,-1.696265
818.100000,-0.704904,-0.709763
818.116667,-2.032200,-10.525406
818.133333,6.089351,-5.210666
818.150000,3.653112,-3.448118
818.166667,1.399058,-7.808897
818.183333,-0.328943,-3.595093
818.200000,1.164200,-4.105559
818.216667,3.654484,-4.984502
818.233333,8.263090,-8.682825
818.250000,5.997095,-4.638566
818.266667,8.274036,-6.871027
818.283333,3.948437,-4.133202
818.300000,9.286473,-0.113004
818.316667,3.629132,-2.794185
818.333333,-1.078040,3.151367
818.350000,-1.215694,1.609330
818.366667,0.002180,3.340526
818.383333,-1.570903,4.134523
818.400000,-1.010694,10.285519
818.416667,-0.768734,10.870916
818.433333,-3.214458,7.314171
818.450000,-1.049688,2.935732
818.466667,0.388834,1.682503
818.483333,2.805642,-6.310242
818.500000,8.300796,-12.277447
818.516667,14.640016,-10.743050
818.533333,15.232490,-9.846322
818.550000,14.032469,-12.673801
818.566667,15.122188,-9.626360
818.583333,15.309687,-2.676374
818.600000,8.176004,-2.080771
818.616667,1.406179,2.800428
818.633333,4.193855,1.577061
818.650000,7.329699,3.419617
818.666667,0.656861,5.705419
818.683333,-2.829352,5.767357
818.700000,1.215883,5.385911
818.716667,0.833483,10.533589
818.733333,1.458111,8.449311
818.750000,-5.016362,7.703473
818.766667,-1.718064,12.911705
818.783333,-7.799876,13.416512
818.800000,-4.263273,10.383340
818.816667,2.801769,5.990959
818.833333,9.849877,5.947701
818.850000,11.947302,3.726414
818.866667,4.615814,2.941569
818.883333,6.743530,0.481173
818.900000,4.947489,0.764872
818.916667,-1.621826,-0.448077
818.933333,-0.619436,-2.521788
818.950000,4.404825,-1.363989
818.966667,-4.565538,-3.273441
818.983333,-6.884623,-6.372301
819.000000,-0.048502,-3.237888
819.016667,-1.566935,-4.795182
819.033333,-2.682320,-6.653460
819.050000,-5.204481,-3.965618
819.066667,-12.939813,-1.493272
819.083333,-17.745886,0.701732
819.100000,-11.707303,-3.534714
819.116667,-13.459846,0.718732
819.133333,-13.367264,-2.479487
819.150000,-14.926901,7.434488
819.166667,-15.419545,8.717512
819.183333,-11.274572,14.103126
819.200000,-2.419372,5.168357
819.216667,3.628385,5.213026
819.233333,-0.843911,8.606735
819.250000,-4.368371,12.923922
819.266667,-5.455892,15.938702
819.283333,-1.942172,9.513405
819.300000,-7.385966,9.236405
819.316667,-8.591398,10.962392
819.333333,-8.666947,6.393184
819.350000,-6.414738,-2.542303
819.366667,-11.085724,-6.435001
819.383333,-19.562583,-4.339625
819.400000,-20.000000,-2.963990
819.416667,-15.937148,2.402282
819.433333,-11.151286,-4.246530
819.450000,-13.646837,-10.774044
819.466667,-15.952281,-3.833936
819.483333,-13.164745,0.528750
819.500000,-17.192014,-0.348837
819.516667,-13.083394,-4.344854
819.533333,-12.670423,-0.128994
819.550000,-7.399126,1.998193
819.566667,-6.816608,2.237537
819.583333,-10.602091,9.529466
819.600000,-14.689888,13.759000
819.616667,-20.000000,11.290785
819.633333,-17.322614,7.240938
819.650000,-20.000000,3.215351
819.666667,-20.000000,3.557342
819.683333,-18.893217,3.697163
819.700000,-15.674884,6.006078
819.716667,-15.957628,6.761944
819.733333,-19.068500,-0.356662
819.750000,-19.026906,12.099432
819.766667,-17.178368,14.250146
819.783333,-10.715109,11.578821
819.800000,-3.700640,12.401025
819.816667,1.035744,11.948190
819.833333,1.942710,16.454649
819.850000,-0.201370,16.138493
819.866667,0.203848,15.083471
819.883333,2.989364,14.932292
819.900000,2.458347,20.000000
819.916667,3.828837,15.728315
819.933333,3.556703,14.249440
819.950000,1.063960,11.104034
819.966667,0.565004,12.064772
819.983333,-3.960290,13.190433
820.000000,-4.336024,7.575577
820.016667,-1.781064,8.111283
820.033333,0.741310,11.783967
820.050000,8.052591,10.993309
820.066667,6.222838,9.476973
820.083333,4.255484,6.411717
820.100000,3.971291,-0.265794
820.116667,6.999624,1.261605
820.133333,12.445045,-2.227498
820.150000,17.028280,1.868677
820.166667,11.608413,-2.609244
820.183333,11.871936,0.064528
820.200000,13.920642,-2.372499
820.216667,20.000000,-6.537944
820.233333,20.000000,-12.748192
820.250000,19.222969,-7.848293
820.266667,20.000000,-2.494398
820.283333,20.000000,-6.770457
820.300000,20.000000,-6.712244
820.316667,20.000000,-1.365207
820.333333,20.000000,-4.375194
820.350000,20.000000,-1.424518
820.366667,20.000000,6.395870
820.383333,20.000000,8.021083
820.400000,20.000000,4.845330
820.416667,20.000000,1.133246
820.433333,20.000000,7.548990
820.450000,20.000000,0.254814
820.466667,20.000000,6.491416
820.483333,20.000000,3.389225
820.500000,20.000000,-0.421417
820.516667,16.450021,-3.754863
820.533333,13.238372,-0.164524
820.550000,12.776601,3.899809
820.566667,14.021683,9.144415
820.583333,17.049371,4.029550
820.600000,14.192071,8.973690
820.616667,14.629283,6.207178
820.633333,11.899543,9.292398
820.650000,9.464074,13.125792
820.666667,7.903006,17.968662
820.683333,11.977721,14.072436
820.700000,14.043650,7.327556
820.716667,13.008681,6.639147
820.733333,5.004438,-1.011649
820.750000,9.350254,-1.018894
820.766667,9.067935,-2.067384
820.783333,13.229964,-7.847502
820.800000,15.294121,0.854752
820.816667,10.556441,-3.095847
820.833333,11.054554,-0.178082
820.850000,4.824478,-1.585122
820.866667,10.420073,6.233702
820.883333,8.729759,6.141702
820.900000,9.138925,-5.602180
820.916667,5.216503,-5.239479
820.933333,14.075336,-3.015713
820.950000,18.507137,-3.470202
820.966667,18.456402,-6.964181
820.983333,10.689339,-10.801437
821.000000,7.828963,-10.136705
821.016667,4.450596,-18.599414
821.033333,6.592173,-20.000000
821.050000,5.734945,-20.000000
821.066667,8.803465,-20.000000
821.083333,11.134014,-20.000000
821.100000,8.215238,-20.000000
821.116667,6.596080,-16.667354
821.133333,8.006845,-10.197878
821.150000,8.663577,-10.260050
821.166667,6.781879,-16.172027
821.183333,13.153944,-15.629613
821.200000,4.168164,-18.736105
821.216667,-3.095335,-20.000000
821.233333,-1.126502,-20.000000
821.250000,3.695281,-20.000000
821.266667,1.891436,-20.000000
821.283333,-3.263499,-20.000000
821.300000,-9.143859,-13.080881
821.316667,-13.045183,-12.495536
821.333333,-15.055501,-7.445355
821.350000,-18.667209,-1.657501
821.366667,-8.775038,-7.616264
821.383333,-16.028503,-8.510115
821.400000,-14.401698,-9.114429
821.416667,-14.635344,-5.997502
821.433333,-12.291293,-12.328900
821.450000,-14.507144,-6.306553
821.466667,-12.931210,-6.343969
821.483333,-17.207574,-3.212506
821.500000,-15.987433,-3.395886
821.516667,-10.907238,-7.698811
821.533333,-5.550467,-6.145671
821.550000,-0.791105,-7.093073
821.566667,3.995480,-18.102313
821.583333,-2.337205,-20.000000
821.600000,-5.558547,-14.395079
821.616667,-13.210174,-9.805261
821.633333,-12.386174,-13.758746
821.650000,-4.556271,-18.216351
821.666667,-0.925953,-11.551631
821.683333,-8.742957,-14.993264
821.700000,-2.887225,-13.216903
821.716667,-0.342971,-12.007368
821.733333,2.405746,-16.035620
821.750000,4.749141,-15.484441
821.766667,3.046285,-19.761819
821.783333,-3.855766,-18.736505
821.800000,1.058997,-16.443940
821.816667,-3.325161,-15.882232
821.833333,-4.482469,-17.970993
821.850000,-2.742589,-20.000000
821.866667,-5.580641,-20.000000
821.883333,-8.425847,-15.047616
821.900000,-10.772034,-15.823703
821.916667,-6.855661,-10.438110
821.933333,-8.546044,-4.722230
821.950000,-11.970518,-1.874040
821.966667,-11.410375,-0.294705
821.983333,-8.189555,-0.867634
822.000000,-5.607438,2.024546
822.016667,-11.855742,-2.005351
822.033333,-7.338038,-9.810717
822.050000,-11.452179,-2.969811
822.066667,-12.105850,-2.181463
822.083333,-9.562923,-0.448598
822.100000,-10.942288,-2.106462
822.116667,-1.534536,-7.478383
822.133333,-4.436717,-11.665486
822.150000,-5.073141,-14.490484
822.166667,0.218947,-6.983776
822.183333,-0.244867,-10.659821
822.200000,6.776205,-12.932427
822.216667,6.678271,-10.473536
822.233333,1.773720,-11.418404
822.250000,8.696456,-9.493260
822.266667,9.483563,-5.596231
822.283333,9.936684,-1.311081
822.300000,10.806102,-2.018585
822.316667,20.000000,-4.468643
822.333333,18.031563,1.247799
822.350000,19.116324,-0.772985
822.366667,15.007224,-0.941663
822.383333,14.528721,-1.065399
822.400000,10.780521,1.537452
822.416667,9.750388,4.707542
822.433333,9.177959,-2.002133
822.450000,10.045608,1.941914
822.466667,10.472119,-4.732194
822.483333,10.447453,-6.257855
822.500000,9.528201,-3.757860
822.516667,7.497799,-0.952912
822.533333,8.574629,0.465471
822.550000,6.191711,4.319840
822.566667,11.376231,3.764891
822.583333,8.256829,1.725763
822.600000,10.564786,1.922582
822.616667,8.528805,-1.249838
822.633333,9.221179,1.308539
822.650000,7.984553,2.253333
822.666667,9.154424,5.692669
822.683333,4.710135,2.245416
822.700000,2.606703,2.113585
822.716667,0.465264,0.752294
822.733333,3.270717,-5.138763
822.750000,-0.247893,-7.387472
822.766667,4.745144,-6.369392
822.783333,5.142440,-9.111289
822.800000,2.626791,-18.524616
822.816667,2.540619,-19.415390
822.833333,-4.241640,-16.329294
822.850000,-7.618250,-14.381897
822.866667,-5.794112,-1.924315
822.883333,-6.860649,-1.049835
822.900000,-6.449669,-4.083567
822.916667,-5.076528,-0.678081
822.933333,-2.474669,2.072449
822.950000,-5.488925,2.079719
822.966667,-11.391264,-5.116056
822.983333,-3.538542,-4.236456
823.000000,-0.745874,-1.359839
823.016667,-0.871391,4.027747
823.033333,-1.419489,-5.079386
823.050000,-0.657657,-0.905451
823.066667,-6.315033,-2.024299
823.083333,-1.324015,1.648251
823.100000,-1.797432,-1.681943
823.116667,-1.730624,-0.629073
823.133333,1.319625,-1.230411
823.150000,7.314289,-0.268548
823.166667,5.081028,-2.552153
823.183333,1.053560,1.697178
823.200000,0.051582,-9.993131
823.216667,-1.608242,-4.170226
823.233333,-3.388715,-9.245355
823.250000,-5.054300,-6.068263
823.266667,-5.634333,-9.313515
823.283333,-2.853825,-3.892604
823.300000,3.156522,-2.810903
823.316667,2.013861,-0.914797
823.333333,6.718122,3.213112
823.350000,5.637827,-1.022423
823.366667,5.941906,-1.075741
823.383333,7.063192,-5.441951
823.400000,3.627569,-1.480534
823.416667,3.914318,-6.136294
823.433333,8.661015,-6.795089
823.450000,9.221291,-8.154556
823.466667,9.296557,-2.193655
823.483333,13.533810,4.120032
823.500000,10.181846,6.202522
823.516667,2.389144,6.797415
823.533333,9.463897,1.191938
823.550000,5.101887,0.415514
823.566667,3.538131,3.596153
823.583333,6.139439,-4.968230
823.600000,1.279604,-5.151061
823.616667,-1.198155,-3.239773
823.633333,0.505933,-11.950679
823.650000,-0.837864,-14.202842
823.666667,-0.321975,-10.138454
823.683333,-1.157656,-14.268858
823.700000,4.221802,-16.000480
823.716667,1.689671,-20.000000
823.733333,3.646498,-19.757040
823.750000,5.247192,-20.000000
823.766667,7.321189,-13.249756
823.783333,-2.566589,-10.147506
823.800000,-8.163860,-7.327245
823.816667,-3.063651,-10.733478
823.833333,-5.999493,-9.115374
823.850000,-5.461407,-13.675112
823.866667,-7.188247,-15.393527
823.883333,-7.383386,-6.836370
823.900000,-6.015909,-10.452540
823.916667,-4.327015,-10.436849
823.933333,1.858757,-11.177006
823.950000,0.460251,-5.610649
823.966667,-2.976218,-9.816192
823.983333,-1.592579,-8.156814
824.000000,-6.749716,-15.300794
824.016667,-4.790254,-12.511229
824.033333,-2.146377,-7.229714
824.050000,-1.531863,-7.124777
824.066667,1.491922,-6.003966
824.083333,-4.641516,-4.469810
824.100000,-1.571808,-7.665221
824.116667,5.432948,-8.165385
824.133333,9.184748,-11.279948
824.150000,11.571506,-4.652734
824.166667,7.212769,-3.023062
824.183333,5.542004,-6.823383
824.200000,5.437608,-7.435476
824.216667,3.841150,-11.365530
824.233333,6.881708,-11.907059
824.250000,5.009872,-14.897115
824.266667,8.824215,-18.648051
824.283333,1.522025,-16.223096
824.300000,-0.615855,-12.092055
824.316667,5.649292,-5.747207
824.333333,8.912052,-8.820777
824.350000,12.203744,-9.755675
824.366667,6.420793,-6.608059
824.383333,4.050831,-6.577477
824.400000,6.343885,-2.804102
824.416667,4.485965,-1.978245
824.433333,7.727849,-4.675633
824.450000,0.609846,-6.171821
824.466667,-0.753225,-6.081608
824.483333,8.372599,-8.380892
824.500000,6.873186,-10.993103
824.516667,7.128249,-7.804279
824.533333,9.403433,-6.015729
824.550000,8.840588,-15.113711
824.566667,10.820723,-8.100133
824.583333,6.608301,-10.755727
824.600000,1.568587,-7.204011
824.616667,-3.104160,-6.984452
824.633333,-8.739757,-4.624096
824.650000,-9.602252,-3.308267
824.666667,-12.063769,-5.828523
824.683333,-13.149440,-8.647112
824.700000,-15.434184,-12.901033
824.716667,-12.004040,-10.408693
824.733333,-12.492538,-6.349645
824.750000,-5.332489,-8.547514
824.766667,-3.959767,-6.849797
824.783333,-6.128767,-11.369785
824.800000,4.282962,-8.859685
824.816667,3.977058,-6.668438
824.833333,13.280639,-6.871637
824.850000,12.146954,-5.945602
824.866667,15.295799,-4.270355
824.883333,7.558429,-10.904286
824.900000,10.941825,-8.823654
824.916667,8.516612,-11.108917
824.933333,14.652772,-9.075137
824.950000,15.272584,-4.900923
824.966667,15.461030,-6.192029
824.983333,13.110583,-2.986889
825.000000,15.349759,1.541982
825.016667,10.625403,2.118481
825.033333,6.339031,1.425127
825.050000,4.683385,1.249313
825.066667,7.907532,-2.277339
825.083333,14.963839,2.946765
825.100000,7.014192,3.883238
825.116667,1.652105,4.878846
825.133333,-4.258854,8.981201
825.150000,0.941516,6.153875
825.166667,1.490877,0.386679
825.183333,-0.938515,-0.366861
825.200000,-7.196389,6.119049
825.216667,-6.015975,10.399267
825.233333,-6.229275,6.472142
825.250000,-5.302620,9.537003
825.266667,-7.572078,9.514174
825.283333,-9.271501,-0.076344
825.300000,-9.886865,0.346395
825.316667,-8.990064,-0.931658
825.333333,-7.823345,-3.527586
825.350000,-5.163165,-5.071732
825.366667,-1.485392,-10.229742
825.383333,-1.113914,-7.371119
825.400000,3.861290,-8.902059
825.416667,8.021041,-6.404271
825.433333,13.987313,-11.791125
825.450000,13.382840,-10.912272
825.466667,12.538697,-6.493445
825.483333,16.699968,-4.688994
825.500000,8.445020,-5.897274
825.516667,20.000000,-9.288243
825.533333,18.610390,-5.610866
825.550000,20.000000,-7.630120
825.566667,20.000000,-2.148251
825.583333,20.000000,-5.764043
825.600000,18.555287,-8.017155
825.616667,15.546152,-1.894819
825.633333,14.974098,0.589031
825.650000,13.914372,6.435567
825.666667,6.076533,-9.503774
825.683333,5.072615,-8.849604
825.700000,4.151035,-10.968051
825.716667,-1.729011,-10.544051
825.733333,-3.273452,-8.794076
825.750000,-0.425949,-3.466176
825.766667,2.674235,-3.446004
825.783333,3.999265,-8.017440
825.800000,0.024440,-0.601332
825.816667,3.979044,-6.603180
825.833333,0.584121,1.259468
825.850000,-2.750931,-6.451553
825.866667,-4.714667,-7.941034
825.883333,0.168794,-3.842156
825.900000,-1.852380,-3.773488
825.916667,-0.538728,-0.525019
825.933333,-1.992800,0.685842
825.950000,3.919275,0.030074
825.966667,4.082647,2.464231
825.983333,1.390145,-1.320077
826.000000,2.827709,1.139518
826.016667,2.218557,-1.520751
826.033333,0.134370,-0.327125
826.050000,-4.585311,3.892722
826.066667,2.133293,-2.499667
826.083333,4.143627,0.922837
826.100000,7.221234,-5.778140
826.116667,5.203576,-7.474159
826.133333,3.708657,-11.665865
826.150000,10.239640,-8.754053
826.166667,5.149432,-10.084171
826.183333,10.241069,-9.477197
826.200000,14.332847,-5.826489
826.216667,7.469589,-9.201576
826.233333,2.029582,-6.415696
826.250000,9.452232,-5.081605
826.266667,8.077484,-2.425655
826.283333,6.967621,-3.531857
826.300000,7.043483,-0.141098
826.316667,4.301615,-4.123316
826.333333,7.661643,-12.587054
826.350000,1.601849,-11.291903
826.366667,4.993000,-9.354400
826.383333,2.200920,-5.189734
826.400000,-1.160979,-2.011275
826.416667,-2.853257,-6.579438
826.433333,0.276582,0.390345
826.450000,-1.352636,4.326147
826.466667,-9.149271,-1.585622
826.483333,-12.189409,-2.138242
826.500000,-9.120041,-6.887601
826.516667,-12.032703,-3.046572
826.533333,-14.333461,2.661090
826.550000,-15.948889,6.901330
826.566667,-11.239731,6.398989
826.583333,-9.378607,6.131542
826.600000,-4.052697,-3.342479
826.616667,-5.138724,-2.385143
826.633333,0.067707,-4.567771
826.650000,-8.423728,-14.313458
826.666667,-7.426161,-18.270316
826.683333,-7.752335,-20.000000
826.700000,-8.547555,-11.830850
826.716667,-2.744020,-10.845182
826.733333,-3.706947,-13.461904
826.750000,-1.234732,-13.682433
826.766667,4.143087,-11.986580
826.783333,4.222624,-17.614142
826.800000,1.372818,-8.526498
826.816667,-5.066792,-8.823894
826.833333,-5.621478,-7.075664
826.850000,-3.670050,-8.719150
826.866667,-0.015685,-10.529834
826.883333,2.092645,-15.886394
826.900000,-1.408469,-20.000000
826.916667,-0.416344,-17.509370
826.933333,-2.219351,-14.926637
826.950000,-6.976635,-8.727046
826.966667,-2.931888,-11.850379
826.983333,-7.662391,-12.865117
827.000000,-6.210710,-11.335608
827.016667,-10.060420,-12.130994
827.033333,-7.959785,-12.757767
827.050000,-6.977353,-7.736610
827.066667,-8.992752,-3.582202
827.083333,-8.458422,-3.911293
827.100000,-13.199726,-0.561912
827.116667,-4.164739,-4.772814
827.133333,-7.581990,1.830377
827.150000,-4.303908,-1.112993
827.166667,2.827848,-2.842096
827.183333,2.654379,-1.208615
827.200000,5.431074,0.676495
827.216667,13.143576,6.100368
827.233333,18.110659,2.843263
827.250000,17.594346,9.296860
827.266667,14.247214,6.811094
827.283333,16.511701,8.002945
827.300000,14.785231,8.295149
827.316667,6.021357,6.126190
827.333333,2.021616,11.929475
827.350000,1.106926,11.074721
827.366667,5.402321,16.175875
827.383333,5.929283,11.152242
827.400000,3.141558,11.213384
827.416667,4.119727,6.854989
827.433333,-4.536075,-0.316763
827.450000,-8.826758,-1.162453
827.466667,-9.216069,-7.699008
827.483333,-9.271432,-0.262872
827.500000,-6.919733,7.770644
827.516667,-6.208320,6.890318
827.533333,-4.456322,13.484315
827.550000,2.280420,15.168795
827.566667,3.762452,10.220343
827.583333,-1.980331,7.410569
827.600000,4.342610,13.814326
827.616667,-2.528141,17.831055
827.633333,5.032909,20.000000
827.650000,2.716839,20.000000
827.666667,-3.722271,14.392819
827.683333,6.655119,11.137712
827.700000,1.437818,8.608401
827.716667,8.765740,12.414247
827.733333,5.241853,10.923688
827.750000,6.729948,12.568467
827.766667,8.131270,7.566083
827.783333,6.448453,2.437048
827.800000,9.681847,1.873226
827.816667,10.120031,-0.913472
827.833333,11.732962,1.939727
827.850000,4.924969,4.987775
827.866667,-0.125733,1.832183
827.883333,3.635000,-0.879533
827.900000,3.821813,-1.082062
827.916667,-2.234175,4.762989
827.933333,3.778198,6.227022
827.950000,2.288887,6.078251
827.966667,7.505383,3.489416
827.983333,5.139798,2.351825
828.000000,-4.001461,5.016567
828.016667,-2.713511,7.951394
828.033333,-4.207238,1.485499
828.050000,-3.115160,-3.190450
828.066667,-0.390078,-0.116767
828.083333,8.336885,5.648221
828.100000,8.730563,4.198196
828.116667,11.525750,5.130474
828.133333,8.630162,-3.504601
828.150000,17.100452,1.256718
828.166667,18.104807,1.508286
828.183333,20.000000,5.049491
828.200000,16.192177,3.655762
828.216667,17.731330,8.252988
828.233333,14.918793,13.671628
828.250000,8.238776,11.401844
828.266667,6.679483,14.191873
828.283333,11.355818,18.020101
828.300000,4.786202,16.918816
828.316667,-1.695481,15.506606
828.333333,5.266496,20.000000
828.350000,6.788714,20.000000
828.366667,5.547721,19.174329
828.383333,10.940811,13.919693
828.400000,8.892502,12.710704
828.416667,5.273109,13.556249
828.433333,11.035549,14.806153
828.450000,7.198843,10.387934
828.466667,1.444207,8.946359
828.483333,-1.999180,9.049255
828.500000,-4.581323,2.534549
828.516667,-11.865961,4.796102
828.533333,-16.237096,6.302395
828.550000,-17.216916,6.718681
828.566667,-15.688389,6.638332
828.583333,-10.301798,3.140289
828.600000,-3.321931,5.879774
828.616667,-4.341470,4.359285
828.633333,-3.453472,2.208932
828.650000,-10.074051,-1.941711
828.666667,-13.009524,-2.545296
828.683333,-16.589571,1.019120
828.700000,-14.424792,-0.753874
828.716667,-16.268512,-0.608998
828.733333,-10.895751,-8.083682
828.750000,-15.821901,-11.412531
828.766667,-19.502540,-16.081136
828.783333,-17.530738,-14.639904
828.800000,-17.305676,-12.388122
828.816667,-15.907080,-14.199929
828.833333,-16.059940,-11.931082
828.850000,-19.329555,-9.565648
828.866667,-20.000000,-8.748760
828.883333,-20.000000,-11.747106
828.900000,-19.118159,-5.998575
828.916667,-16.371716,1.076431
828.933333,-17.941403,4.487829
828.950000,-10.500630,-0.529494
828.966667,-9.143421,-6.390722
828.983333,-4.888750,0.914613
829.000000,-6.587732,0.687151
829.016667,-7.975084,10.587743
829.033333,-10.811934,5.879905
829.050000,-7.499951,4.937199
829.066667,3.297821,12.387457
829.083333,5.433656,14.874747
829.100000,7.815023,17.568594
829.116667,9.128632,11.775812
829.133333,4.924289,14.481800
829.150000,2.425752,18.401689
829.166667,5.088891,11.814896
829.183333,-0.010758,5.409404
829.200000,3.130039,9.524131
829.216667,1.259212,8.553298
829.233333,2.413571,11.200137
829.250000,0.775739,11.814994
829.266667,0.405487,4.394804
829.283333,5.837311,5.219778
829.300000,4.490315,1.668636
829.316667,1.208765,-4.282638
829.333333,-3.406530,-7.605376
829.350000,-5.287093,-1.556416
829.366667,-2.372493,-5.078152
829.383333,-8.510362,-8.240040
829.400000,-1.877434,-4.760651
829.416667,-2.411260,-4.352644
829.433333,2.410575,-4.006457
829.450000,11.232084,-3.277663
829.466667,6.382154,-11.031650
829.483333,7.511131,-10.767127
829.500000,3.010754,-6.923485
829.516667,3.790003,-8.069162
829.533333,4.634347,-7.811535
829.550000,7.867883,-6.668346
829.566667,5.551970,-1.018493
829.583333,0.722223,-6.547999
829.600000,-1.743176,-13.031959
829.616667,-7.715131,-12.683675
829.633333,-6.705003,-12.471299
829.650000,-4.020095,-13.094872
829.666667,-11.210825,-8.798234
829.683333,-10.421480,-5.129798
829.700000,-6.877239,-0.287532
829.716667,-9.734452,-5.010783
829.733333,-9.121657,-5.108145
829.750000,-3.217852,-2.552269
829.766667,-2.303621,-7.154850
829.783333,-4.895529,-12.899293
829.800000,-7.676553,-10.876007
829.816667,-5.103584,-7.220568
829.833333,-1.532687,-4.219737
829.850000,-3.782181,-6.851663
829.866667,1.796635,-7.725596
829.883333,0.237311,-7.420619
829.900000,-5.750847,-7.410349
829.916667,-11.429505,-4.152779
829.933333,-12.054880,-6.067143
829.950000,-18.521675,-4.176745
829.966667,-7.095423,-6.045868
829.983333,-6.578932,0.874802
830.000000,3.558730,-4.048471
830.016667,8.047223,-14.744827
830.033333,-5.351923,-20.000000
830.050000,-6.300084,-20.000000
830.066667,-0.429858,-20.000000
830.083333,2.090137,-20.000000
830.100000,-0.489041,-20.000000
830.116667,7.351898,-17.805525
830.133333,7.264050,-20.000000
830.150000,2.524094,-20.000000
830.166667,4.732992,-17.527108
830.183333,-3.645018,-13.983371
830.200000,-0.402905,-10.226936
830.216667,1.918061,-6.822206
830.233333,3.194508,-11.479837
830.250000,6.746071,-3.443754
830.266667,11.135867,-2.002562
830.283333,9.726953,-4.312247
830.300000,1.257796,-0.013467
830.316667,-4.798131,-1.447243
830.333333,-5.839739,3.722774
830.350000,-2.598242,0.892340
830.366667,-2.791927,-0.028921
830.383333,-0.017270,-4.068479
830.400000,1.162090,-4.473583
830.416667,10.847291,-7.184226
830.433333,14.659275,-8.158117
830.450000,12.832144,-1.915689
830.466667,13.748776,-2.160774
830.483333,10.968154,3.628157
830.500000,8.451531,1.838170
830.516667,4.894913,8.894903
830.533333,-0.615960,9.158688
830.550000,0.790257,3.454389
830.566667,-0.368273,1.623505
830.583333,-2.744249,1.887907
830.600000,-1.214726,0.551344
830.616667,6.939424,-2.132041
830.633333,7.287061,-1.429242
830.650000,8.999044,-0.434112
830.666667,4.755757,2.220043
830.683333,4.367536,5.928483
830.700000,7.076073,7.752975
830.716667,10.110542,4.727387
830.733333,9.481504,8.712440
830.750000,9.486378,4.774356
830.766667,4.397080,7.398406
830.783333,1.755240,6.458561
830.800000,7.223289,2.456170
830.816667,11.242430,-1.789590
830.833333,14.915677,-0.923598
830.850000,6.593785,-5.699149
830.866667,2.498305,-4.593511
830.883333,6.752222,-2.576649
830.900000,2.634175,3.464435
830.916667,2.125149,-0.540280
830.933333,1.449926,-0.445913
830.950000,-2.109226,3.405197
830.966667,-3.345837,-0.252294
830.983333,-0.569259,1.357453
831.000000,2.637077,4.279570
831.016667,-0.268828,3.389974
831.033333,-9.234752,3.593744
831.050000,-7.350534,2.425498
831.066667,-10.450699,6.409240
831.083333,-14.246335,11.778568
831.100000,-18.900210,9.539364
831.116667,-20.000000,5.558844
831.133333,-20.000000,6.260588
831.150000,-20.000000,3.620695
831.166667,-9.694634,2.927674
831.183333,2.611744,8.767717
831.200000,-0.326594,5.946743
831.216667,6.175054,-0.212586
831.233333,11.163852,-0.643325
831.250000,0.118298,-5.110492
831.266667,-0.851207,-6.662897
831.283333,-3.643491,-11.922769
831.300000,-3.420436,-4.624161
831.316667,2.933026,0.667354
831.333333,1.930918,5.463899
831.350000,-4.571728,7.376407
831.366667,2.256221,9.608454
831.383333,-4.456754,5.067828
831.400000,-6.615913,0.239231
831.416667,-7.272348,-0.187871
831.433333,-7.468054,-3.782603
831.450000,-2.295343,-4.137923
831.466667,-7.770011,-5.514639
831.483333,-9.236903,-12.257255
831.500000,-9.852277,-5.901024
831.516667,-9.884210,-6.058897
831.533333,-6.701565,-7.841488
831.550000,-10.401426,-4.255268
831.566667,-9.446123,-10.689442
831.583333,-6.867767,-8.356591
831.600000,-13.182375,-17.091373
831.616667,-14.537902,-5.216524
831.633333,-3.585821,1.357098
831.650000,-6.250047,-2.102780
831.666667,-10.822529,-6.839149
831.683333,-7.261891,0.785200
831.700000,-7.544817,-1.485098
831.716667,-10.488177,-2.204955
831.733333,-12.887738,-7.622120
831.750000,-10.877525,-10.079436
831.766667,-11.892217,-9.013939
831.783333,-18.984828,-14.241368
831.800000,-16.562129,-17.472143
831.816667,-14.713011,-18.661263
831.833333,-12.124961,-20.000000
831.850000,-14.231814,-14.463025
831.866667,-11.334289,-9.308363
831.883333,-10.166179,-13.463320
831.900000,-12.108982,-14.737401
831.916667,-13.505024,-8.028284
831.933333,-13.065409,-12.795349
831.950000,-14.486148,-9.896710
831.966667,-19.103631,-4.555685
831.983333,-11.378838,-7.480495
832.000000,-8.138670,-2.953260
832.016667,-11.416180,-4.346280
832.033333,-11.381220,-2.432340
832.050000,-4.417618,-3.263435
832.066667,-10.109501,-10.053807
832.083333,-12.223732,-10.249476
832.100000,-6.280771,-16.247303
832.116667,-6.459057,-8.778523
832.133333,-4.308389,-12.941542
832.150000,-3.283820,-11.966712
832.166667,1.898634,-8.009142
832.183333,2.647193,-5.154285
832.200000,2.349771,-7.907664
832.216667,4.793523,-10.023048
832.233333,5.540376,-6.440050
832.250000,-0.245666,-6.915849
832.266667,5.777953,-1.113872
832.283333,6.692705,-1.957614
832.300000,4.698003,-4.681192
832.316667,3.703224,0.708473
832.333333,0.568322,-4.705165
832.350000,4.174011,-5.951976
832.366667,-0.443030,-5.485774
832.383333,-1.995585,-4.990598
832.400000,-0.102184,-3.344007
832.416667,1.425926,-2.777644
832.433333,-6.158828,-2.497290
832.450000,-11.039528,-5.467003
832.466667,-13.095389,-2.973202
